"occupation1";"occupation2";"name1";"name2";"weight";"count";"max_count"
"29-1217.00";"29-2033.00";"29-1217.00";"29-2033.00";0,703296703296703;64;91
"29-1217.00";"29-2055.00";"29-1217.00";"29-2055.00";0,595505617977528;53;89
"29-1217.00";"29-9092.00";"29-1217.00";"29-9092.00";0,820224719101124;73;89
"29-1217.00";"31-1121.00";"29-1217.00";"31-1121.00";0,62;62;100
"29-1217.00";"31-9093.00";"29-1217.00";"31-9093.00";0,515151515151515;51;99
"29-1217.00";"31-9095.00";"29-1217.00";"31-9095.00";0,66304347826087;61;92
"29-1217.00";"33-3031.00";"29-1217.00";"33-3031.00";0,51685393258427;46;89
"29-1217.00";"33-3051.04";"29-1217.00";"33-3051.04";0,604395604395604;55;91
"29-1217.00";"33-9093.00";"29-1217.00";"33-9093.00";0,0224719101123595;2;89
"29-1217.00";"33-9099.02";"29-1217.00";"33-9099.02";0,707070707070707;70;99
"29-1217.00";"39-2011.00";"29-1217.00";"39-2011.00";0,572815533980582;59;103
"29-1217.00";"39-3012.00";"29-1217.00";"39-3012.00";0,629213483146067;56;89
"29-1217.00";"39-3093.00";"29-1217.00";"39-3093.00";0,566666666666667;51;90
"29-1217.00";"39-5093.00";"29-1217.00";"39-5093.00";0,0224719101123595;2;89
"29-1217.00";"39-5094.00";"29-1217.00";"39-5094.00";0,573033707865168;51;89
"29-1217.00";"41-4011.00";"29-1217.00";"41-4011.00";0,622222222222222;56;90
"29-1217.00";"43-4011.00";"29-1217.00";"43-4011.00";0,651685393258427;58;89
"29-1217.00";"43-4071.00";"29-1217.00";"43-4071.00";0,640449438202247;57;89
"29-1217.00";"43-4181.00";"29-1217.00";"43-4181.00";0,673913043478261;62;92
"29-1217.00";"45-2011.00";"29-1217.00";"45-2011.00";0,591397849462366;55;93
"29-1217.00";"45-4021.00";"29-1217.00";"45-4021.00";0,0224719101123595;2;89
"29-1217.00";"47-2022.00";"29-1217.00";"47-2022.00";0,0224719101123595;2;89
"29-1217.00";"47-2041.00";"29-1217.00";"47-2041.00";0,438202247191011;39;89
"29-1217.00";"47-2042.00";"29-1217.00";"47-2042.00";0,0224719101123595;2;89
"29-1217.00";"47-2141.00";"29-1217.00";"47-2141.00";0,484536082474227;47;97
"29-1217.00";"47-2142.00";"29-1217.00";"47-2142.00";0,0224719101123595;2;89
"29-1217.00";"47-3011.00";"29-1217.00";"47-3011.00";0,370786516853933;33;89
"29-1217.00";"47-3012.00";"29-1217.00";"47-3012.00";0,314606741573034;28;89
"29-1217.00";"47-3014.00";"29-1217.00";"47-3014.00";0,0224719101123595;2;89
"29-1217.00";"47-3015.00";"29-1217.00";"47-3015.00";0,461538461538462;42;91
"29-1217.00";"47-3016.00";"29-1217.00";"47-3016.00";0,0224719101123595;2;89
"29-1217.00";"47-4091.00";"29-1217.00";"47-4091.00";0,0224719101123595;2;89
"29-1217.00";"47-5011.00";"29-1217.00";"47-5011.00";0,0224719101123595;2;89
"29-1217.00";"47-5012.00";"29-1217.00";"47-5012.00";0,0224719101123595;2;89
"29-1217.00";"47-5013.00";"29-1217.00";"47-5013.00";0,411111111111111;37;90
"29-1217.00";"47-5022.00";"29-1217.00";"47-5022.00";0,303370786516854;27;89
"29-1217.00";"47-5032.00";"29-1217.00";"47-5032.00";0,0224719101123595;2;89
"29-1217.00";"47-5051.00";"29-1217.00";"47-5051.00";0,0224719101123595;2;89
"29-1217.00";"49-3011.00";"29-1217.00";"49-3011.00";0,393258426966292;35;89
"29-1217.00";"49-3022.00";"29-1217.00";"49-3022.00";0,325842696629214;29;89
"29-1217.00";"49-3093.00";"29-1217.00";"49-3093.00";0,393258426966292;35;89
"29-1217.00";"49-9045.00";"29-1217.00";"49-9045.00";0,0224719101123595;2;89
"29-1217.00";"49-9095.00";"29-1217.00";"49-9095.00";0,0224719101123595;2;89
"29-1217.00";"51-2022.00";"29-1217.00";"51-2022.00";0,471910112359551;42;89
"29-1217.00";"51-2031.00";"29-1217.00";"51-2031.00";0,348314606741573;31;89
"29-1217.00";"51-2061.00";"29-1217.00";"51-2061.00";0,0224719101123595;2;89
"29-1217.00";"51-7041.00";"29-1217.00";"51-7041.00";0,370786516853933;33;89
"29-1217.00";"51-8011.00";"29-1217.00";"51-8011.00";0,640449438202247;57;89
"29-1217.00";"51-9071.06";"29-1217.00";"51-9071.06";0,0224719101123595;2;89
"29-1217.00";"51-9141.00";"29-1217.00";"51-9141.00";0,0224719101123595;2;89
"29-1217.00";"53-1042.01";"29-1217.00";"53-1042.01";0,703296703296703;64;91
"29-1217.00";"53-2021.00";"29-1217.00";"53-2021.00";0,651685393258427;58;89
"29-1217.00";"53-4031.00";"29-1217.00";"53-4031.00";0,460674157303371;41;89
"29-1217.00";"53-7031.00";"29-1217.00";"53-7031.00";0,0224719101123595;2;89
"29-1217.00";"53-7041.00";"29-1217.00";"53-7041.00";0,0224719101123595;2;89
"29-1217.00";"53-7062.04";"29-1217.00";"53-7062.04";0,370786516853933;33;89
"29-1223.00";"29-1229.04";"29-1223.00";"29-1229.04";0,760416666666667;73;96
"29-1223.00";"29-1229.06";"29-1223.00";"29-1229.06";0,735294117647059;75;102
"29-1223.00";"29-2011.00";"29-1223.00";"29-2011.00";0,604166666666667;58;96
"29-1223.00";"29-2012.00";"29-1223.00";"29-2012.00";0,552083333333333;53;96
"29-1223.00";"29-2031.00";"29-1223.00";"29-2031.00";0,616161616161616;61;99
"29-1223.00";"29-2032.00";"29-1223.00";"29-2032.00";0,604166666666667;58;96
"29-1223.00";"29-2033.00";"29-1223.00";"29-2033.00";0,59375;57;96
"29-1223.00";"29-2055.00";"29-1223.00";"29-2055.00";0,541666666666667;52;96
"29-1223.00";"29-9092.00";"29-1223.00";"29-9092.00";0,770833333333333;74;96
"29-1223.00";"31-1121.00";"29-1223.00";"31-1121.00";0,66;66;100
"29-1223.00";"31-9093.00";"29-1223.00";"31-9093.00";0,474747474747475;47;99
"29-1223.00";"31-9095.00";"29-1223.00";"31-9095.00";0,59375;57;96
"29-1223.00";"33-3031.00";"29-1223.00";"33-3031.00";0,520833333333333;50;96
"29-1223.00";"33-3051.04";"29-1223.00";"33-3051.04";0,583333333333333;56;96
"29-1223.00";"33-9093.00";"29-1223.00";"33-9093.00";0,104166666666667;10;96
"29-1223.00";"33-9099.02";"29-1223.00";"33-9099.02";0,707070707070707;70;99
"29-1223.00";"39-2011.00";"29-1223.00";"39-2011.00";0,640776699029126;66;103
"29-1223.00";"39-3012.00";"29-1223.00";"39-3012.00";0,625;60;96
"29-1223.00";"39-3093.00";"29-1223.00";"39-3093.00";0,614583333333333;59;96
"29-1223.00";"39-5093.00";"29-1223.00";"39-5093.00";0,104166666666667;10;96
"29-1223.00";"39-5094.00";"29-1223.00";"39-5094.00";0,541666666666667;52;96
"29-1223.00";"41-4011.00";"29-1223.00";"41-4011.00";0,677083333333333;65;96
"29-1223.00";"43-4011.00";"29-1223.00";"43-4011.00";0,625;60;96
"29-1223.00";"43-4071.00";"29-1223.00";"43-4071.00";0,625;60;96
"29-1223.00";"43-4181.00";"29-1223.00";"43-4181.00";0,697916666666667;67;96
"29-1223.00";"45-2011.00";"29-1223.00";"45-2011.00";0,552083333333333;53;96
"29-1223.00";"45-4021.00";"29-1223.00";"45-4021.00";0,104166666666667;10;96
"29-1223.00";"47-2022.00";"29-1223.00";"47-2022.00";0,104166666666667;10;96
"29-1223.00";"47-2041.00";"29-1223.00";"47-2041.00";0,416666666666667;40;96
"29-1223.00";"47-2042.00";"29-1223.00";"47-2042.00";0,104166666666667;10;96
"29-1223.00";"47-2141.00";"29-1223.00";"47-2141.00";0,505154639175258;49;97
"29-1223.00";"47-2142.00";"29-1223.00";"47-2142.00";0,104166666666667;10;96
"29-1223.00";"47-3011.00";"29-1223.00";"47-3011.00";0,333333333333333;32;96
"29-1223.00";"47-3012.00";"29-1223.00";"47-3012.00";0,333333333333333;32;96
"29-1223.00";"47-3014.00";"29-1223.00";"47-3014.00";0,104166666666667;10;96
"29-1223.00";"47-3015.00";"29-1223.00";"47-3015.00";0,416666666666667;40;96
"29-1223.00";"47-3016.00";"29-1223.00";"47-3016.00";0,104166666666667;10;96
"29-1223.00";"47-4091.00";"29-1223.00";"47-4091.00";0,104166666666667;10;96
"29-1223.00";"47-5011.00";"29-1223.00";"47-5011.00";0,104166666666667;10;96
"29-1223.00";"47-5012.00";"29-1223.00";"47-5012.00";0,104166666666667;10;96
"29-1223.00";"47-5013.00";"29-1223.00";"47-5013.00";0,385416666666667;37;96
"29-1223.00";"47-5022.00";"29-1223.00";"47-5022.00";0,239583333333333;23;96
"29-1223.00";"47-5032.00";"29-1223.00";"47-5032.00";0,104166666666667;10;96
"29-1223.00";"47-5051.00";"29-1223.00";"47-5051.00";0,104166666666667;10;96
"29-1223.00";"49-3011.00";"29-1223.00";"49-3011.00";0,333333333333333;32;96
"29-1223.00";"49-3022.00";"29-1223.00";"49-3022.00";0,364583333333333;35;96
"29-1223.00";"49-3093.00";"29-1223.00";"49-3093.00";0,395833333333333;38;96
"29-1223.00";"49-9045.00";"29-1223.00";"49-9045.00";0,104166666666667;10;96
"29-1223.00";"49-9095.00";"29-1223.00";"49-9095.00";0,104166666666667;10;96
"29-1223.00";"51-2022.00";"29-1223.00";"51-2022.00";0,416666666666667;40;96
"29-1223.00";"51-2031.00";"29-1223.00";"51-2031.00";0,3125;30;96
"29-1223.00";"51-2061.00";"29-1223.00";"51-2061.00";0,104166666666667;10;96
"29-1223.00";"51-7041.00";"29-1223.00";"51-7041.00";0,354166666666667;34;96
"29-1223.00";"51-8011.00";"29-1223.00";"51-8011.00";0,520833333333333;50;96
"29-1223.00";"51-9071.06";"29-1223.00";"51-9071.06";0,104166666666667;10;96
"29-1223.00";"51-9141.00";"29-1223.00";"51-9141.00";0,104166666666667;10;96
"29-1223.00";"53-1042.01";"29-1223.00";"53-1042.01";0,645833333333333;62;96
"29-1223.00";"53-2021.00";"29-1223.00";"53-2021.00";0,583333333333333;56;96
"29-1223.00";"53-4031.00";"29-1223.00";"53-4031.00";0,4375;42;96
"29-1223.00";"53-7031.00";"29-1223.00";"53-7031.00";0,104166666666667;10;96
"29-1223.00";"53-7041.00";"29-1223.00";"53-7041.00";0,104166666666667;10;96
"29-1223.00";"53-7062.04";"29-1223.00";"53-7062.04";0,364583333333333;35;96
"29-1229.04";"29-1229.06";"29-1229.04";"29-1229.06";0,696078431372549;71;102
"29-1229.04";"29-2011.00";"29-1229.04";"29-2011.00";0,625;60;96
"29-1229.04";"29-2012.00";"29-1229.04";"29-2012.00";0,532608695652174;49;92
"29-1229.04";"29-2031.00";"29-1229.04";"29-2031.00";0,585858585858586;58;99
"29-1229.04";"29-2032.00";"29-1229.04";"29-2032.00";0,627659574468085;59;94
"29-1229.04";"29-2033.00";"29-1229.04";"29-2033.00";0,659340659340659;60;91
"29-1229.04";"29-2055.00";"29-1229.04";"29-2055.00";0,550561797752809;49;89
"29-1229.04";"29-9092.00";"29-1229.04";"29-9092.00";0,761363636363636;67;88
"29-1229.04";"31-1121.00";"29-1229.04";"31-1121.00";0,63;63;100
"29-1229.04";"31-9093.00";"29-1229.04";"31-9093.00";0,505050505050505;50;99
"29-1229.04";"31-9095.00";"29-1229.04";"31-9095.00";0,619565217391304;57;92
"29-1229.04";"33-3031.00";"29-1229.04";"33-3031.00";0,579545454545455;51;88
"29-1229.04";"33-3051.04";"29-1229.04";"33-3051.04";0,593406593406593;54;91
"29-1229.04";"33-9093.00";"29-1229.04";"33-9093.00";0,0113636363636364;1;88
"29-1229.04";"33-9099.02";"29-1229.04";"33-9099.02";0,696969696969697;69;99
"29-1229.04";"39-2011.00";"29-1229.04";"39-2011.00";0,611650485436893;63;103
"29-1229.04";"39-3012.00";"29-1229.04";"39-3012.00";0,579545454545455;51;88
"29-1229.04";"39-3093.00";"29-1229.04";"39-3093.00";0,588888888888889;53;90
"29-1229.04";"39-5093.00";"29-1229.04";"39-5093.00";0,0113636363636364;1;88
"29-1229.04";"39-5094.00";"29-1229.04";"39-5094.00";0,556818181818182;49;88
"29-1229.04";"41-4011.00";"29-1229.04";"41-4011.00";0,6;54;90
"29-1229.04";"43-4011.00";"29-1229.04";"43-4011.00";0,613636363636364;54;88
"29-1229.04";"43-4071.00";"29-1229.04";"43-4071.00";0,651685393258427;58;89
"29-1229.04";"43-4181.00";"29-1229.04";"43-4181.00";0,66304347826087;61;92
"29-1229.04";"45-2011.00";"29-1229.04";"45-2011.00";0,548387096774194;51;93
"29-1229.04";"45-4021.00";"29-1229.04";"45-4021.00";0,0113636363636364;1;88
"29-1229.04";"47-2022.00";"29-1229.04";"47-2022.00";0,0113636363636364;1;88
"29-1229.04";"47-2041.00";"29-1229.04";"47-2041.00";0,431818181818182;38;88
"29-1229.04";"47-2042.00";"29-1229.04";"47-2042.00";0,0113636363636364;1;88
"29-1229.04";"47-2141.00";"29-1229.04";"47-2141.00";0,556701030927835;54;97
"29-1229.04";"47-2142.00";"29-1229.04";"47-2142.00";0,0113636363636364;1;88
"29-1229.04";"47-3011.00";"29-1229.04";"47-3011.00";0,352272727272727;31;88
"29-1229.04";"47-3012.00";"29-1229.04";"47-3012.00";0,386363636363636;34;88
"29-1229.04";"47-3014.00";"29-1229.04";"47-3014.00";0,0113636363636364;1;88
"29-1229.04";"47-3015.00";"29-1229.04";"47-3015.00";0,494505494505495;45;91
"29-1229.04";"47-3016.00";"29-1229.04";"47-3016.00";0,0113636363636364;1;88
"29-1229.04";"47-4091.00";"29-1229.04";"47-4091.00";0,0113636363636364;1;88
"29-1229.04";"47-5011.00";"29-1229.04";"47-5011.00";0,0113636363636364;1;88
"29-1229.04";"47-5012.00";"29-1229.04";"47-5012.00";0,0113636363636364;1;88
"29-1229.04";"47-5013.00";"29-1229.04";"47-5013.00";0,433333333333333;39;90
"29-1229.04";"47-5022.00";"29-1229.04";"47-5022.00";0,295454545454545;26;88
"29-1229.04";"47-5032.00";"29-1229.04";"47-5032.00";0,0113636363636364;1;88
"29-1229.04";"47-5051.00";"29-1229.04";"47-5051.00";0,0113636363636364;1;88
"29-1229.04";"49-3011.00";"29-1229.04";"49-3011.00";0,397727272727273;35;88
"29-1229.04";"49-3022.00";"29-1229.04";"49-3022.00";0,375;33;88
"29-1229.04";"49-3093.00";"29-1229.04";"49-3093.00";0,426966292134831;38;89
"29-1229.04";"49-9045.00";"29-1229.04";"49-9045.00";0,0113636363636364;1;88
"29-1229.04";"49-9095.00";"29-1229.04";"49-9095.00";0,0113636363636364;1;88
"29-1229.04";"51-2022.00";"29-1229.04";"51-2022.00";0,443181818181818;39;88
"29-1229.04";"51-2031.00";"29-1229.04";"51-2031.00";0,329545454545455;29;88
"29-1229.04";"51-2061.00";"29-1229.04";"51-2061.00";0,0113636363636364;1;88
"29-1229.04";"51-7041.00";"29-1229.04";"51-7041.00";0,375;33;88
"29-1229.04";"51-8011.00";"29-1229.04";"51-8011.00";0,561797752808989;50;89
"29-1229.04";"51-9071.06";"29-1229.04";"51-9071.06";0,0113636363636364;1;88
"29-1229.04";"51-9141.00";"29-1229.04";"51-9141.00";0,0113636363636364;1;88
"29-1229.04";"53-1042.01";"29-1229.04";"53-1042.01";0,681318681318681;62;91
"29-1229.04";"53-2021.00";"29-1229.04";"53-2021.00";0,579545454545455;51;88
"29-1229.04";"53-4031.00";"29-1229.04";"53-4031.00";0,454545454545455;40;88
"29-1229.04";"53-7031.00";"29-1229.04";"53-7031.00";0,0113636363636364;1;88
"29-1229.04";"53-7041.00";"29-1229.04";"53-7041.00";0,0113636363636364;1;88
"29-1229.04";"53-7062.04";"29-1229.04";"53-7062.04";0,397727272727273;35;88
"29-1229.06";"29-2011.00";"29-1229.06";"29-2011.00";0,676470588235294;69;102
"29-1229.06";"29-2012.00";"29-1229.06";"29-2012.00";0,627450980392157;64;102
"29-1229.06";"29-2031.00";"29-1229.06";"29-2031.00";0,705882352941177;72;102
"29-1229.06";"29-2032.00";"29-1229.06";"29-2032.00";0,696078431372549;71;102
"29-1229.06";"29-2033.00";"29-1229.06";"29-2033.00";0,637254901960784;65;102
"29-1229.06";"29-2055.00";"29-1229.06";"29-2055.00";0,656862745098039;67;102
"29-1229.06";"29-9092.00";"29-1229.06";"29-9092.00";0,627450980392157;64;102
"29-1229.06";"31-1121.00";"29-1229.06";"31-1121.00";0,705882352941177;72;102
"29-1229.06";"31-9093.00";"29-1229.06";"31-9093.00";0,637254901960784;65;102
"29-1229.06";"31-9095.00";"29-1229.06";"31-9095.00";0,676470588235294;69;102
"29-1229.06";"33-3031.00";"29-1229.06";"33-3031.00";0,519607843137255;53;102
"29-1229.06";"33-3051.04";"29-1229.06";"33-3051.04";0,617647058823529;63;102
"29-1229.06";"33-9093.00";"29-1229.06";"33-9093.00";0,0490196078431373;5;102
"29-1229.06";"33-9099.02";"29-1229.06";"33-9099.02";0,696078431372549;71;102
"29-1229.06";"39-2011.00";"29-1229.06";"39-2011.00";0,766990291262136;79;103
"29-1229.06";"39-3012.00";"29-1229.06";"39-3012.00";0,588235294117647;60;102
"29-1229.06";"39-3093.00";"29-1229.06";"39-3093.00";0,588235294117647;60;102
"29-1229.06";"39-5093.00";"29-1229.06";"39-5093.00";0,0490196078431373;5;102
"29-1229.06";"39-5094.00";"29-1229.06";"39-5094.00";0,627450980392157;64;102
"29-1229.06";"41-4011.00";"29-1229.06";"41-4011.00";0,5;51;102
"29-1229.06";"43-4011.00";"29-1229.06";"43-4011.00";0,529411764705882;54;102
"29-1229.06";"43-4071.00";"29-1229.06";"43-4071.00";0,637254901960784;65;102
"29-1229.06";"43-4181.00";"29-1229.06";"43-4181.00";0,656862745098039;67;102
"29-1229.06";"45-2011.00";"29-1229.06";"45-2011.00";0,607843137254902;62;102
"29-1229.06";"45-4021.00";"29-1229.06";"45-4021.00";0,0490196078431373;5;102
"29-1229.06";"47-2022.00";"29-1229.06";"47-2022.00";0,0490196078431373;5;102
"29-1229.06";"47-2041.00";"29-1229.06";"47-2041.00";0,558823529411765;57;102
"29-1229.06";"47-2042.00";"29-1229.06";"47-2042.00";0,0490196078431373;5;102
"29-1229.06";"47-2141.00";"29-1229.06";"47-2141.00";0,627450980392157;64;102
"29-1229.06";"47-2142.00";"29-1229.06";"47-2142.00";0,0490196078431373;5;102
"29-1229.06";"47-3011.00";"29-1229.06";"47-3011.00";0,490196078431373;50;102
"29-1229.06";"47-3012.00";"29-1229.06";"47-3012.00";0,450980392156863;46;102
"29-1229.06";"47-3014.00";"29-1229.06";"47-3014.00";0,0490196078431373;5;102
"29-1229.06";"47-3015.00";"29-1229.06";"47-3015.00";0,53921568627451;55;102
"29-1229.06";"47-3016.00";"29-1229.06";"47-3016.00";0,0490196078431373;5;102
"29-1229.06";"47-4091.00";"29-1229.06";"47-4091.00";0,0490196078431373;5;102
"29-1229.06";"47-5011.00";"29-1229.06";"47-5011.00";0,0490196078431373;5;102
"29-1229.06";"47-5012.00";"29-1229.06";"47-5012.00";0,0490196078431373;5;102
"29-1229.06";"47-5013.00";"29-1229.06";"47-5013.00";0,549019607843137;56;102
"29-1229.06";"47-5022.00";"29-1229.06";"47-5022.00";0,450980392156863;46;102
"29-1229.06";"47-5032.00";"29-1229.06";"47-5032.00";0,0490196078431373;5;102
"29-1229.06";"47-5051.00";"29-1229.06";"47-5051.00";0,0490196078431373;5;102
"29-1229.06";"49-3011.00";"29-1229.06";"49-3011.00";0,509803921568627;52;102
"29-1229.06";"49-3022.00";"29-1229.06";"49-3022.00";0,480392156862745;49;102
"29-1229.06";"49-3093.00";"29-1229.06";"49-3093.00";0,509803921568627;52;102
"29-1229.06";"49-9045.00";"29-1229.06";"49-9045.00";0,0490196078431373;5;102
"29-1229.06";"49-9095.00";"29-1229.06";"49-9095.00";0,0490196078431373;5;102
"29-1229.06";"51-2022.00";"29-1229.06";"51-2022.00";0,588235294117647;60;102
"29-1229.06";"51-2031.00";"29-1229.06";"51-2031.00";0,470588235294118;48;102
"29-1229.06";"51-2061.00";"29-1229.06";"51-2061.00";0,0490196078431373;5;102
"29-1229.06";"51-7041.00";"29-1229.06";"51-7041.00";0,5;51;102
"29-1229.06";"51-8011.00";"29-1229.06";"51-8011.00";0,588235294117647;60;102
"29-1229.06";"51-9071.06";"29-1229.06";"51-9071.06";0,0490196078431373;5;102
"29-1229.06";"51-9141.00";"29-1229.06";"51-9141.00";0,0490196078431373;5;102
"29-1229.06";"53-1042.01";"29-1229.06";"53-1042.01";0,57843137254902;59;102
"29-1229.06";"53-2021.00";"29-1229.06";"53-2021.00";0,529411764705882;54;102
"29-1229.06";"53-4031.00";"29-1229.06";"53-4031.00";0,519607843137255;53;102
"29-1229.06";"53-7031.00";"29-1229.06";"53-7031.00";0,0490196078431373;5;102
"29-1229.06";"53-7041.00";"29-1229.06";"53-7041.00";0,0490196078431373;5;102
"29-1229.06";"53-7062.04";"29-1229.06";"53-7062.04";0,490196078431373;50;102
"29-2011.00";"29-2012.00";"29-2011.00";"29-2012.00";0,78125;75;96
"29-2011.00";"29-2031.00";"29-2011.00";"29-2031.00";0,737373737373737;73;99
"29-2011.00";"29-2032.00";"29-2011.00";"29-2032.00";0,708333333333333;68;96
"29-2011.00";"29-2033.00";"29-2011.00";"29-2033.00";0,71875;69;96
"29-2011.00";"29-2055.00";"29-2011.00";"29-2055.00";0,708333333333333;68;96
"29-2011.00";"29-9092.00";"29-2011.00";"29-9092.00";0,635416666666667;61;96
"29-2011.00";"31-1121.00";"29-2011.00";"31-1121.00";0,64;64;100
"29-2011.00";"31-9093.00";"29-2011.00";"31-9093.00";0,686868686868687;68;99
"29-2011.00";"31-9095.00";"29-2011.00";"31-9095.00";0,65625;63;96
"29-2011.00";"33-3031.00";"29-2011.00";"33-3031.00";0,458333333333333;44;96
"29-2011.00";"33-3051.04";"29-2011.00";"33-3051.04";0,583333333333333;56;96
"29-2011.00";"33-9093.00";"29-2011.00";"33-9093.00";0,0416666666666667;4;96
"29-2011.00";"33-9099.02";"29-2011.00";"33-9099.02";0,656565656565657;65;99
"29-2011.00";"39-2011.00";"29-2011.00";"39-2011.00";0,592233009708738;61;103
"29-2011.00";"39-3012.00";"29-2011.00";"39-3012.00";0,604166666666667;58;96
"29-2011.00";"39-3093.00";"29-2011.00";"39-3093.00";0,541666666666667;52;96
"29-2011.00";"39-5093.00";"29-2011.00";"39-5093.00";0,0416666666666667;4;96
"29-2011.00";"39-5094.00";"29-2011.00";"39-5094.00";0,489583333333333;47;96
"29-2011.00";"41-4011.00";"29-2011.00";"41-4011.00";0,489583333333333;47;96
"29-2011.00";"43-4011.00";"29-2011.00";"43-4011.00";0,53125;51;96
"29-2011.00";"43-4071.00";"29-2011.00";"43-4071.00";0,572916666666667;55;96
"29-2011.00";"43-4181.00";"29-2011.00";"43-4181.00";0,65625;63;96
"29-2011.00";"45-2011.00";"29-2011.00";"45-2011.00";0,645833333333333;62;96
"29-2011.00";"45-4021.00";"29-2011.00";"45-4021.00";0,0416666666666667;4;96
"29-2011.00";"47-2022.00";"29-2011.00";"47-2022.00";0,0416666666666667;4;96
"29-2011.00";"47-2041.00";"29-2011.00";"47-2041.00";0,5625;54;96
"29-2011.00";"47-2042.00";"29-2011.00";"47-2042.00";0,0416666666666667;4;96
"29-2011.00";"47-2141.00";"29-2011.00";"47-2141.00";0,618556701030928;60;97
"29-2011.00";"47-2142.00";"29-2011.00";"47-2142.00";0,0416666666666667;4;96
"29-2011.00";"47-3011.00";"29-2011.00";"47-3011.00";0,604166666666667;58;96
"29-2011.00";"47-3012.00";"29-2011.00";"47-3012.00";0,520833333333333;50;96
"29-2011.00";"47-3014.00";"29-2011.00";"47-3014.00";0,0416666666666667;4;96
"29-2011.00";"47-3015.00";"29-2011.00";"47-3015.00";0,572916666666667;55;96
"29-2011.00";"47-3016.00";"29-2011.00";"47-3016.00";0,0416666666666667;4;96
"29-2011.00";"47-4091.00";"29-2011.00";"47-4091.00";0,0416666666666667;4;96
"29-2011.00";"47-5011.00";"29-2011.00";"47-5011.00";0,0416666666666667;4;96
"29-2011.00";"47-5012.00";"29-2011.00";"47-5012.00";0,0416666666666667;4;96
"29-2011.00";"47-5013.00";"29-2011.00";"47-5013.00";0,552083333333333;53;96
"29-2011.00";"47-5022.00";"29-2011.00";"47-5022.00";0,5;48;96
"29-2011.00";"47-5032.00";"29-2011.00";"47-5032.00";0,0416666666666667;4;96
"29-2011.00";"47-5051.00";"29-2011.00";"47-5051.00";0,0416666666666667;4;96
"29-2011.00";"49-3011.00";"29-2011.00";"49-3011.00";0,583333333333333;56;96
"29-2011.00";"49-3022.00";"29-2011.00";"49-3022.00";0,5;48;96
"29-2011.00";"49-3093.00";"29-2011.00";"49-3093.00";0,572916666666667;55;96
"29-2011.00";"49-9045.00";"29-2011.00";"49-9045.00";0,0416666666666667;4;96
"29-2011.00";"49-9095.00";"29-2011.00";"49-9095.00";0,0416666666666667;4;96
"29-2011.00";"51-2022.00";"29-2011.00";"51-2022.00";0,635416666666667;61;96
"29-2011.00";"51-2031.00";"29-2011.00";"51-2031.00";0,572916666666667;55;96
"29-2011.00";"51-2061.00";"29-2011.00";"51-2061.00";0,0416666666666667;4;96
"29-2011.00";"51-7041.00";"29-2011.00";"51-7041.00";0,5625;54;96
"29-2011.00";"51-8011.00";"29-2011.00";"51-8011.00";0,666666666666667;64;96
"29-2011.00";"51-9071.06";"29-2011.00";"51-9071.06";0,0416666666666667;4;96
"29-2011.00";"51-9141.00";"29-2011.00";"51-9141.00";0,0416666666666667;4;96
"29-2011.00";"53-1042.01";"29-2011.00";"53-1042.01";0,583333333333333;56;96
"29-2011.00";"53-2021.00";"29-2011.00";"53-2021.00";0,541666666666667;52;96
"29-2011.00";"53-4031.00";"29-2011.00";"53-4031.00";0,5625;54;96
"29-2011.00";"53-7031.00";"29-2011.00";"53-7031.00";0,0416666666666667;4;96
"29-2011.00";"53-7041.00";"29-2011.00";"53-7041.00";0,0416666666666667;4;96
"29-2011.00";"53-7062.04";"29-2011.00";"53-7062.04";0,53125;51;96
"29-2012.00";"29-2031.00";"29-2012.00";"29-2031.00";0,747474747474748;74;99
"29-2012.00";"29-2032.00";"29-2012.00";"29-2032.00";0,734042553191489;69;94
"29-2012.00";"29-2033.00";"29-2012.00";"29-2033.00";0,728260869565217;67;92
"29-2012.00";"29-2055.00";"29-2012.00";"29-2055.00";0,739130434782609;68;92
"29-2012.00";"29-9092.00";"29-2012.00";"29-9092.00";0,576086956521739;53;92
"29-2012.00";"31-1121.00";"29-2012.00";"31-1121.00";0,57;57;100
"29-2012.00";"31-9093.00";"29-2012.00";"31-9093.00";0,696969696969697;69;99
"29-2012.00";"31-9095.00";"29-2012.00";"31-9095.00";0,630434782608696;58;92
"29-2012.00";"33-3031.00";"29-2012.00";"33-3031.00";0,456521739130435;42;92
"29-2012.00";"33-3051.04";"29-2012.00";"33-3051.04";0,608695652173913;56;92
"29-2012.00";"33-9093.00";"29-2012.00";"33-9093.00";0,0543478260869565;5;92
"29-2012.00";"33-9099.02";"29-2012.00";"33-9099.02";0,585858585858586;58;99
"29-2012.00";"39-2011.00";"29-2012.00";"39-2011.00";0,553398058252427;57;103
"29-2012.00";"39-3012.00";"29-2012.00";"39-3012.00";0,58695652173913;54;92
"29-2012.00";"39-3093.00";"29-2012.00";"39-3093.00";0,489130434782609;45;92
"29-2012.00";"39-5093.00";"29-2012.00";"39-5093.00";0,0543478260869565;5;92
"29-2012.00";"39-5094.00";"29-2012.00";"39-5094.00";0,5;46;92
"29-2012.00";"41-4011.00";"29-2012.00";"41-4011.00";0,456521739130435;42;92
"29-2012.00";"43-4011.00";"29-2012.00";"43-4011.00";0,532608695652174;49;92
"29-2012.00";"43-4071.00";"29-2012.00";"43-4071.00";0,576086956521739;53;92
