"occupation1";"occupation2";"name1";"name2";"weight";"count";"max_count"
"27-2011.00";"39-6011.00";"27-2011.00";"39-6011.00";0,394736842105263;30;76
"27-2011.00";"39-9011.00";"27-2011.00";"39-9011.00";0,648936170212766;61;94
"27-2011.00";"39-9032.00";"27-2011.00";"39-9032.00";0,554347826086957;51;92
"27-2011.00";"39-9041.00";"27-2011.00";"39-9041.00";0,513157894736842;39;76
"27-2011.00";"41-1011.00";"27-2011.00";"41-1011.00";0,571428571428571;48;84
"27-2011.00";"41-2012.00";"27-2011.00";"41-2012.00";0,402298850574713;35;87
"27-2011.00";"41-2021.00";"27-2011.00";"41-2021.00";0,481481481481481;39;81
"27-2011.00";"41-2031.00";"27-2011.00";"41-2031.00";0,644736842105263;49;76
"27-2011.00";"41-3011.00";"27-2011.00";"41-3011.00";0,566265060240964;47;83
"27-2011.00";"41-3021.00";"27-2011.00";"41-3021.00";0,554347826086957;51;92
"27-2011.00";"41-3041.00";"27-2011.00";"41-3041.00";0,532467532467532;41;77
"27-2011.00";"41-9011.00";"27-2011.00";"41-9011.00";0,717948717948718;56;78
"27-2011.00";"41-9021.00";"27-2011.00";"41-9021.00";0,551724137931034;48;87
"27-2011.00";"41-9022.00";"27-2011.00";"41-9022.00";0,511904761904762;43;84
"27-2011.00";"41-9091.00";"27-2011.00";"41-9091.00";0,565789473684211;43;76
"27-2011.00";"43-1011.00";"27-2011.00";"43-1011.00";0,461538461538462;42;91
"27-2011.00";"43-3011.00";"27-2011.00";"43-3011.00";0,567901234567901;46;81
"27-2011.00";"43-3031.00";"27-2011.00";"43-3031.00";0,518072289156627;43;83
"27-2011.00";"43-3071.00";"27-2011.00";"43-3071.00";0,469879518072289;39;83
"27-2011.00";"43-4081.00";"27-2011.00";"43-4081.00";0,542168674698795;45;83
"27-2011.00";"43-4121.00";"27-2011.00";"43-4121.00";0,666666666666667;56;84
"27-2011.00";"43-4131.00";"27-2011.00";"43-4131.00";0,542553191489362;51;94
"27-2011.00";"43-4161.00";"27-2011.00";"43-4161.00";0,517241379310345;45;87
"27-2011.00";"43-5021.00";"27-2011.00";"43-5021.00";0,528735632183908;46;87
"27-2011.00";"43-5041.00";"27-2011.00";"43-5041.00";0,315789473684211;24;76
"27-2011.00";"43-5051.00";"27-2011.00";"43-5051.00";0,517647058823529;44;85
"27-2011.00";"43-5052.00";"27-2011.00";"43-5052.00";0,566265060240964;47;83
"27-2011.00";"43-5053.00";"27-2011.00";"43-5053.00";0,5;40;80
"27-2011.00";"43-5071.00";"27-2011.00";"43-5071.00";0,307692307692308;24;78
"27-2011.00";"43-5111.00";"27-2011.00";"43-5111.00";0,278481012658228;22;79
"27-2011.00";"43-6011.00";"27-2011.00";"43-6011.00";0,555555555555556;50;90
"27-2011.00";"43-6014.00";"27-2011.00";"43-6014.00";0,6375;51;80
"27-2011.00";"43-9021.00";"27-2011.00";"43-9021.00";0,526315789473684;40;76
"27-2011.00";"43-9022.00";"27-2011.00";"43-9022.00";0,513157894736842;39;76
"27-2011.00";"43-9051.00";"27-2011.00";"43-9051.00";0,418604651162791;36;86
"27-2011.00";"43-9061.00";"27-2011.00";"43-9061.00";0,6125;49;80
"27-2011.00";"43-9071.00";"27-2011.00";"43-9071.00";0,392857142857143;33;84
"27-2011.00";"43-9081.00";"27-2011.00";"43-9081.00";0,578947368421053;44;76
"27-2011.00";"43-9111.00";"27-2011.00";"43-9111.00";0,522222222222222;47;90
"27-2011.00";"45-2021.00";"27-2011.00";"45-2021.00";0,289473684210526;22;76
"27-2011.00";"45-2041.00";"27-2011.00";"45-2041.00";0,4125;33;80
"27-2011.00";"45-2091.00";"27-2011.00";"45-2091.00";0,263157894736842;20;76
"27-2011.00";"45-2093.00";"27-2011.00";"45-2093.00";0,230769230769231;18;78
"27-2011.00";"45-4022.00";"27-2011.00";"45-4022.00";0,236842105263158;18;76
"27-2011.00";"45-4023.00";"27-2011.00";"45-4023.00";0,333333333333333;26;78
"27-2011.00";"47-2011.00";"27-2011.00";"47-2011.00";0,25;19;76
"27-2011.00";"47-2021.00";"27-2011.00";"47-2021.00";0,25;19;76
"27-2011.00";"47-2051.00";"27-2011.00";"47-2051.00";0,272727272727273;21;77
"27-2011.00";"47-2053.00";"27-2011.00";"47-2053.00";0,302631578947368;23;76
"27-2011.00";"47-2072.00";"27-2011.00";"47-2072.00";0,223684210526316;17;76
"27-2011.00";"47-2081.00";"27-2011.00";"47-2081.00";0,355263157894737;27;76
"27-2011.00";"47-2082.00";"27-2011.00";"47-2082.00";0,444444444444444;36;81
"27-2011.00";"47-2131.00";"27-2011.00";"47-2131.00";0,328947368421053;25;76
"27-2011.00";"47-2151.00";"27-2011.00";"47-2151.00";0,328947368421053;25;76
"27-2011.00";"47-2152.04";"27-2011.00";"47-2152.04";0,354430379746835;28;79
"27-2011.00";"47-2161.00";"27-2011.00";"47-2161.00";0,25;19;76
"27-2011.00";"47-2171.00";"27-2011.00";"47-2171.00";0,346153846153846;27;78
"27-2011.00";"47-2181.00";"27-2011.00";"47-2181.00";0,328947368421053;25;76
"27-2011.00";"47-2221.00";"27-2011.00";"47-2221.00";0,315789473684211;24;76
"27-2011.00";"47-4031.00";"27-2011.00";"47-4031.00";0,328947368421053;25;76
"27-2011.00";"47-4041.00";"27-2011.00";"47-4041.00";0,311688311688312;24;77
"27-2011.00";"47-4051.00";"27-2011.00";"47-4051.00";0,236842105263158;18;76
"27-2011.00";"47-4061.00";"27-2011.00";"47-4061.00";0,2;16;80
"27-2011.00";"47-4071.00";"27-2011.00";"47-4071.00";0,236842105263158;18;76
"27-2011.00";"47-5023.00";"27-2011.00";"47-5023.00";0,171052631578947;13;76
"27-2011.00";"47-5041.00";"27-2011.00";"47-5041.00";0,263157894736842;20;76
"27-2011.00";"47-5043.00";"27-2011.00";"47-5043.00";0,25;19;76
"27-2011.00";"47-5081.00";"27-2011.00";"47-5081.00";0,184210526315789;14;76
"27-2011.00";"49-2011.00";"27-2011.00";"49-2011.00";0,418604651162791;36;86
"27-2011.00";"49-2022.00";"27-2011.00";"49-2022.00";0,276315789473684;21;76
"27-2011.00";"49-2091.00";"27-2011.00";"49-2091.00";0,171052631578947;13;76
"27-2011.00";"49-2092.00";"27-2011.00";"49-2092.00";0,210526315789474;16;76
"27-2011.00";"49-2093.00";"27-2011.00";"49-2093.00";0,355263157894737;27;76
"27-2011.00";"49-2095.00";"27-2011.00";"49-2095.00";0,217948717948718;17;78
"27-2011.00";"49-2096.00";"27-2011.00";"49-2096.00";0,25;19;76
"27-2011.00";"49-2098.00";"27-2011.00";"49-2098.00";0,355263157894737;27;76
"27-2011.00";"49-3021.00";"27-2011.00";"49-3021.00";0,296296296296296;24;81
"27-2011.00";"49-3041.00";"27-2011.00";"49-3041.00";0,236842105263158;18;76
"27-2011.00";"49-3042.00";"27-2011.00";"49-3042.00";0,197368421052632;15;76
"27-2011.00";"49-3043.00";"27-2011.00";"49-3043.00";0,197368421052632;15;76
"27-2011.00";"49-3051.00";"27-2011.00";"49-3051.00";0,276315789473684;21;76
"27-2011.00";"49-3053.00";"27-2011.00";"49-3053.00";0,263157894736842;20;76
"27-2011.00";"49-3091.00";"27-2011.00";"49-3091.00";0,342105263157895;26;76
"27-2011.00";"49-3092.00";"27-2011.00";"49-3092.00";0,276315789473684;21;76
"27-2011.00";"49-9011.00";"27-2011.00";"49-9011.00";0,328947368421053;25;76
"27-2011.00";"49-9012.00";"27-2011.00";"49-9012.00";0,171052631578947;13;76
"27-2011.00";"49-9031.00";"27-2011.00";"49-9031.00";0,302631578947368;23;76
"27-2011.00";"49-9052.00";"27-2011.00";"49-9052.00";0,315789473684211;24;76
"27-2011.00";"49-9061.00";"27-2011.00";"49-9061.00";0,329113924050633;26;79
"27-2011.00";"49-9063.00";"27-2011.00";"49-9063.00";0,37037037037037;30;81
"27-2011.00";"49-9064.00";"27-2011.00";"49-9064.00";0,289473684210526;22;76
"27-2011.00";"49-9091.00";"27-2011.00";"49-9091.00";0,354430379746835;28;79
"27-2011.00";"49-9092.00";"27-2011.00";"49-9092.00";0,263157894736842;20;76
"27-2011.00";"49-9094.00";"27-2011.00";"49-9094.00";0,324675324675325;25;77
"27-2011.00";"51-2011.00";"27-2011.00";"51-2011.00";0,3;24;80
"27-2011.00";"51-2021.00";"27-2011.00";"51-2021.00";0,413793103448276;36;87
"27-2011.00";"51-2023.00";"27-2011.00";"51-2023.00";0,289473684210526;22;76
"27-2011.00";"51-3011.00";"27-2011.00";"51-3011.00";0,471264367816092;41;87
"27-2011.00";"51-3021.00";"27-2011.00";"51-3021.00";0,384615384615385;30;78
"27-2011.00";"51-3022.00";"27-2011.00";"51-3022.00";0,298850574712644;26;87
"27-2011.00";"51-3023.00";"27-2011.00";"51-3023.00";0,447368421052632;34;76
"27-2011.00";"51-3091.00";"27-2011.00";"51-3091.00";0,265822784810127;21;79
"27-2011.00";"51-4021.00";"27-2011.00";"51-4021.00";0,223684210526316;17;76
"27-2011.00";"51-4022.00";"27-2011.00";"51-4022.00";0,263157894736842;20;76
"27-2011.00";"51-4023.00";"27-2011.00";"51-4023.00";0,263157894736842;20;76
"27-2011.00";"51-4031.00";"27-2011.00";"51-4031.00";0,289473684210526;22;76
"27-2011.00";"51-4033.00";"27-2011.00";"51-4033.00";0,210526315789474;16;76
"27-2011.00";"51-4051.00";"27-2011.00";"51-4051.00";0,276315789473684;21;76
"27-2011.00";"51-4061.00";"27-2011.00";"51-4061.00";0,3375;27;80
"27-2011.00";"51-4062.00";"27-2011.00";"51-4062.00";0,341176470588235;29;85
"27-2011.00";"51-4072.00";"27-2011.00";"51-4072.00";0,276315789473684;21;76
"27-2011.00";"51-4191.00";"27-2011.00";"51-4191.00";0,236842105263158;18;76
"27-2011.00";"51-4192.00";"27-2011.00";"51-4192.00";0,25;21;84
"27-2011.00";"51-4193.00";"27-2011.00";"51-4193.00";0,276315789473684;21;76
"27-2011.00";"51-4194.00";"27-2011.00";"51-4194.00";0,25;19;76
"27-2011.00";"51-5111.00";"27-2011.00";"51-5111.00";0,416666666666667;35;84
"27-2011.00";"51-5113.00";"27-2011.00";"51-5113.00";0,302631578947368;23;76
"27-2011.00";"51-6011.00";"27-2011.00";"51-6011.00";0,421686746987952;35;83
"27-2011.00";"51-6021.00";"27-2011.00";"51-6021.00";0,421052631578947;32;76
"27-2011.00";"51-6031.00";"27-2011.00";"51-6031.00";0,421052631578947;32;76
"27-2011.00";"51-6062.00";"27-2011.00";"51-6062.00";0,289473684210526;22;76
"27-2011.00";"51-6064.00";"27-2011.00";"51-6064.00";0,315789473684211;24;76
"27-2011.00";"51-6091.00";"27-2011.00";"51-6091.00";0,263157894736842;20;76
"27-2011.00";"51-6092.00";"27-2011.00";"51-6092.00";0,430232558139535;37;86
"27-2011.00";"51-6093.00";"27-2011.00";"51-6093.00";0,3;24;80
"27-2011.00";"51-7011.00";"27-2011.00";"51-7011.00";0,263157894736842;20;76
"27-2011.00";"51-7021.00";"27-2011.00";"51-7021.00";0,3375;27;80
"27-2011.00";"51-7042.00";"27-2011.00";"51-7042.00";0,346153846153846;27;78
"27-2011.00";"51-8031.00";"27-2011.00";"51-8031.00";0,0921052631578947;7;76
"27-2011.00";"51-8091.00";"27-2011.00";"51-8091.00";0,317073170731707;26;82
"27-2011.00";"51-8099.01";"27-2011.00";"51-8099.01";0,197368421052632;15;76
"27-2011.00";"51-9011.00";"27-2011.00";"51-9011.00";0,1875;15;80
"27-2011.00";"51-9012.00";"27-2011.00";"51-9012.00";0,263157894736842;20;76
"27-2011.00";"51-9031.00";"27-2011.00";"51-9031.00";0,423076923076923;33;78
"27-2011.00";"51-9032.00";"27-2011.00";"51-9032.00";0,223684210526316;17;76
"27-2011.00";"51-9041.00";"27-2011.00";"51-9041.00";0,210526315789474;16;76
"27-2011.00";"51-9051.00";"27-2011.00";"51-9051.00";0,289473684210526;22;76
"27-2011.00";"51-9082.00";"27-2011.00";"51-9082.00";0,392857142857143;33;84
"27-2011.00";"51-9083.00";"27-2011.00";"51-9083.00";0,328947368421053;25;76
"27-2011.00";"51-9111.00";"27-2011.00";"51-9111.00";0,280487804878049;23;82
"27-2011.00";"51-9123.00";"27-2011.00";"51-9123.00";0,407894736842105;31;76
"27-2011.00";"51-9151.00";"27-2011.00";"51-9151.00";0,407407407407407;33;81
"27-2011.00";"51-9162.00";"27-2011.00";"51-9162.00";0,231707317073171;19;82
"27-2011.00";"51-9191.00";"27-2011.00";"51-9191.00";0,223684210526316;17;76
"27-2011.00";"51-9192.00";"27-2011.00";"51-9192.00";0,270588235294118;23;85
"27-2011.00";"51-9193.00";"27-2011.00";"51-9193.00";0,263157894736842;20;76
"27-2011.00";"51-9194.00";"27-2011.00";"51-9194.00";0,345679012345679;28;81
"27-2011.00";"51-9195.03";"27-2011.00";"51-9195.03";0,2625;21;80
"27-2011.00";"51-9195.04";"27-2011.00";"51-9195.04";0,358024691358025;29;81
"27-2011.00";"51-9196.00";"27-2011.00";"51-9196.00";0,265822784810127;21;79
"27-2011.00";"51-9198.00";"27-2011.00";"51-9198.00";0,263157894736842;20;76
"27-2011.00";"53-1041.00";"27-2011.00";"53-1041.00";0,35;28;80
"27-2011.00";"53-3011.00";"27-2011.00";"53-3011.00";0,368421052631579;28;76
"27-2011.00";"53-3052.00";"27-2011.00";"53-3052.00";0,368421052631579;28;76
"27-2011.00";"53-4011.00";"27-2011.00";"53-4011.00";0,263157894736842;20;76
"27-2011.00";"53-5011.00";"27-2011.00";"53-5011.00";0,25;19;76
"27-2011.00";"53-6021.00";"27-2011.00";"53-6021.00";0,506329113924051;40;79
"27-2011.00";"53-6031.00";"27-2011.00";"53-6031.00";0,302631578947368;23;76
"27-2011.00";"53-6041.00";"27-2011.00";"53-6041.00";0,333333333333333;26;78
"27-2011.00";"53-6051.07";"27-2011.00";"53-6051.07";0,324675324675325;25;77
"27-2011.00";"53-6061.00";"27-2011.00";"53-6061.00";0,552941176470588;47;85
"27-2011.00";"53-7011.00";"27-2011.00";"53-7011.00";0,341176470588235;29;85
"27-2011.00";"53-7021.00";"27-2011.00";"53-7021.00";0,197368421052632;15;76
"27-2011.00";"53-7063.00";"27-2011.00";"53-7063.00";0,350649350649351;27;77
"27-2011.00";"53-7071.00";"27-2011.00";"53-7071.00";0,233766233766234;18;77
"27-2011.00";"53-7073.00";"27-2011.00";"53-7073.00";0,263157894736842;20;76
"27-2011.00";"53-7121.00";"27-2011.00";"53-7121.00";0,197368421052632;15;76
"27-2012.04";"27-2012.05";"27-2012.04";"27-2012.05";0,617021276595745;58;94
"27-2012.04";"27-2021.00";"27-2012.04";"27-2021.00";0,361702127659574;34;94
"27-2012.04";"27-2022.00";"27-2012.04";"27-2022.00";0,691489361702128;65;94
"27-2012.04";"27-2031.00";"27-2012.04";"27-2031.00";0,478723404255319;45;94
"27-2012.04";"27-3011.00";"27-2012.04";"27-3011.00";0,595744680851064;56;94
"27-2012.04";"27-3041.00";"27-2012.04";"27-3041.00";0,802083333333333;77;96
"27-2012.04";"27-4011.00";"27-2012.04";"27-4011.00";0,319148936170213;30;94
"27-2012.04";"27-4012.00";"27-2012.04";"27-4012.00";0,308510638297872;29;94
"27-2012.04";"27-4031.00";"27-2012.04";"27-4031.00";0,361702127659574;34;94
"27-2012.04";"29-9093.00";"27-2012.04";"29-9093.00";0,329787234042553;31;94
"27-2012.04";"31-1132.00";"27-2012.04";"31-1132.00";0,414893617021277;39;94
"27-2012.04";"31-9097.00";"27-2012.04";"31-9097.00";0,414893617021277;39;94
"27-2012.04";"33-2022.00";"27-2012.04";"33-2022.00";0,351063829787234;33;94
"27-2012.04";"33-3021.02";"27-2012.04";"33-3021.02";0,552083333333333;53;96
"27-2012.04";"33-3041.00";"27-2012.04";"33-3041.00";0,297872340425532;28;94
"27-2012.04";"33-3052.00";"27-2012.04";"33-3052.00";0,361702127659574;34;94
"27-2012.04";"33-9011.00";"27-2012.04";"33-9011.00";0,436170212765957;41;94
"27-2012.04";"33-9021.00";"27-2012.04";"33-9021.00";0,711340206185567;69;97
"27-2012.04";"33-9031.00";"27-2012.04";"33-9031.00";0,531914893617021;50;94
"27-2012.04";"33-9091.00";"27-2012.04";"33-9091.00";0,48936170212766;46;94
"27-2012.04";"35-1012.00";"27-2012.04";"35-1012.00";0,542553191489362;51;94
"27-2012.04";"35-2011.00";"27-2012.04";"35-2011.00";0,5;47;94
"27-2012.04";"35-2012.00";"27-2012.04";"35-2012.00";0,468085106382979;44;94
"27-2012.04";"35-2014.00";"27-2012.04";"35-2014.00";0,425531914893617;40;94
"27-2012.04";"35-2015.00";"27-2012.04";"35-2015.00";0,51063829787234;48;94
"27-2012.04";"35-3011.00";"27-2012.04";"35-3011.00";0,521276595744681;49;94
"27-2012.04";"35-3023.01";"27-2012.04";"35-3023.01";0,446808510638298;42;94
"27-2012.04";"35-3031.00";"27-2012.04";"35-3031.00";0,51063829787234;48;94
"27-2012.04";"35-9031.00";"27-2012.04";"35-9031.00";0,574468085106383;54;94
"27-2012.04";"37-2021.00";"27-2012.04";"37-2021.00";0,361702127659574;34;94
"27-2012.04";"37-3011.00";"27-2012.04";"37-3011.00";0,24468085106383;23;94
"27-2012.04";"37-3012.00";"27-2012.04";"37-3012.00";0,148936170212766;14;94
"27-2012.04";"37-3013.00";"27-2012.04";"37-3013.00";0,159574468085106;15;94
"27-2012.04";"39-2021.00";"27-2012.04";"39-2021.00";0,457446808510638;43;94
"27-2012.04";"39-3011.00";"27-2012.04";"39-3011.00";0,606382978723404;57;94
"27-2012.04";"39-3031.00";"27-2012.04";"39-3031.00";0,51063829787234;48;94
"27-2012.04";"39-3092.00";"27-2012.04";"39-3092.00";0,5;47;94
"27-2012.04";"39-5011.00";"27-2012.04";"39-5011.00";0,51063829787234;48;94
"27-2012.04";"39-5012.00";"27-2012.04";"39-5012.00";0,553191489361702;52;94
"27-2012.04";"39-5091.00";"27-2012.04";"39-5091.00";0,585106382978723;55;94
"27-2012.04";"39-5092.00";"27-2012.04";"39-5092.00";0,553191489361702;52;94
"27-2012.04";"39-6011.00";"27-2012.04";"39-6011.00";0,351063829787234;33;94
"27-2012.04";"39-9011.00";"27-2012.04";"39-9011.00";0,670212765957447;63;94
"27-2012.04";"39-9032.00";"27-2012.04";"39-9032.00";0,659574468085106;62;94
"27-2012.04";"39-9041.00";"27-2012.04";"39-9041.00";0,574468085106383;54;94
"27-2012.04";"41-1011.00";"27-2012.04";"41-1011.00";0,648936170212766;61;94
"27-2012.04";"41-2012.00";"27-2012.04";"41-2012.00";0,521276595744681;49;94
"27-2012.04";"41-2021.00";"27-2012.04";"41-2021.00";0,521276595744681;49;94
"27-2012.04";"41-2031.00";"27-2012.04";"41-2031.00";0,617021276595745;58;94
"27-2012.04";"41-3011.00";"27-2012.04";"41-3011.00";0,712765957446808;67;94
"27-2012.04";"41-3021.00";"27-2012.04";"41-3021.00";0,776595744680851;73;94
"27-2012.04";"41-3041.00";"27-2012.04";"41-3041.00";0,680851063829787;64;94
"27-2012.04";"41-9011.00";"27-2012.04";"41-9011.00";0,585106382978723;55;94
"27-2012.04";"41-9021.00";"27-2012.04";"41-9021.00";0,723404255319149;68;94
"27-2012.04";"41-9022.00";"27-2012.04";"41-9022.00";0,670212765957447;63;94
"27-2012.04";"41-9091.00";"27-2012.04";"41-9091.00";0,691489361702128;65;94
"27-2012.04";"43-1011.00";"27-2012.04";"43-1011.00";0,75531914893617;71;94
"27-2012.04";"43-3011.00";"27-2012.04";"43-3011.00";0,691489361702128;65;94
"27-2012.04";"43-3031.00";"27-2012.04";"43-3031.00";0,702127659574468;66;94
"27-2012.04";"43-3071.00";"27-2012.04";"43-3071.00";0,606382978723404;57;94
"27-2012.04";"43-4081.00";"27-2012.04";"43-4081.00";0,659574468085106;62;94
"27-2012.04";"43-4121.00";"27-2012.04";"43-4121.00";0,638297872340426;60;94
"27-2012.04";"43-4131.00";"27-2012.04";"43-4131.00";0,765957446808511;72;94
"27-2012.04";"43-4161.00";"27-2012.04";"43-4161.00";0,75531914893617;71;94
"27-2012.04";"43-5021.00";"27-2012.04";"43-5021.00";0,436170212765957;41;94
"27-2012.04";"43-5041.00";"27-2012.04";"43-5041.00";0,234042553191489;22;94
"27-2012.04";"43-5051.00";"27-2012.04";"43-5051.00";0,574468085106383;54;94
"27-2012.04";"43-5052.00";"27-2012.04";"43-5052.00";0,468085106382979;44;94
"27-2012.04";"43-5053.00";"27-2012.04";"43-5053.00";0,446808510638298;42;94
"27-2012.04";"43-5071.00";"27-2012.04";"43-5071.00";0,340425531914894;32;94
"27-2012.04";"43-5111.00";"27-2012.04";"43-5111.00";0,329787234042553;31;94
"27-2012.04";"43-6011.00";"27-2012.04";"43-6011.00";0,765957446808511;72;94
"27-2012.04";"43-6014.00";"27-2012.04";"43-6014.00";0,702127659574468;66;94
"27-2012.04";"43-9021.00";"27-2012.04";"43-9021.00";0,553191489361702;52;94
"27-2012.04";"43-9022.00";"27-2012.04";"43-9022.00";0,574468085106383;54;94
"27-2012.04";"43-9051.00";"27-2012.04";"43-9051.00";0,404255319148936;38;94
"27-2012.04";"43-9061.00";"27-2012.04";"43-9061.00";0,74468085106383;70;94
"27-2012.04";"43-9071.00";"27-2012.04";"43-9071.00";0,436170212765957;41;94
"27-2012.04";"43-9081.00";"27-2012.04";"43-9081.00";0,574468085106383;54;94
"27-2012.04";"43-9111.00";"27-2012.04";"43-9111.00";0,723404255319149;68;94
"27-2012.04";"45-2021.00";"27-2012.04";"45-2021.00";0,25531914893617;24;94
"27-2012.04";"45-2041.00";"27-2012.04";"45-2041.00";0,361702127659574;34;94
"27-2012.04";"45-2091.00";"27-2012.04";"45-2091.00";0,148936170212766;14;94
"27-2012.04";"45-2093.00";"27-2012.04";"45-2093.00";0,180851063829787;17;94
"27-2012.04";"45-4022.00";"27-2012.04";"45-4022.00";0,170212765957447;16;94
"27-2012.04";"45-4023.00";"27-2012.04";"45-4023.00";0,287234042553192;27;94
"27-2012.04";"47-2011.00";"27-2012.04";"47-2011.00";0,117021276595745;11;94
"27-2012.04";"47-2021.00";"27-2012.04";"47-2021.00";0,180851063829787;17;94
"27-2012.04";"47-2051.00";"27-2012.04";"47-2051.00";0,234042553191489;22;94
"27-2012.04";"47-2053.00";"27-2012.04";"47-2053.00";0,191489361702128;18;94
"27-2012.04";"47-2072.00";"27-2012.04";"47-2072.00";0,0851063829787234;8;94
"27-2012.04";"47-2081.00";"27-2012.04";"47-2081.00";0,223404255319149;21;94
"27-2012.04";"47-2082.00";"27-2012.04";"47-2082.00";0,329787234042553;31;94
"27-2012.04";"47-2131.00";"27-2012.04";"47-2131.00";0,202127659574468;19;94
"27-2012.04";"47-2151.00";"27-2012.04";"47-2151.00";0,148936170212766;14;94
"27-2012.04";"47-2152.04";"27-2012.04";"47-2152.04";0,202127659574468;19;94
"27-2012.04";"47-2161.00";"27-2012.04";"47-2161.00";0,202127659574468;19;94
"27-2012.04";"47-2171.00";"27-2012.04";"47-2171.00";0,24468085106383;23;94
"27-2012.04";"47-2181.00";"27-2012.04";"47-2181.00";0,202127659574468;19;94
"27-2012.04";"47-2221.00";"27-2012.04";"47-2221.00";0,159574468085106;15;94
"27-2012.04";"47-4031.00";"27-2012.04";"47-4031.00";0,191489361702128;18;94
"27-2012.04";"47-4041.00";"27-2012.04";"47-4041.00";0,202127659574468;19;94
"27-2012.04";"47-4051.00";"27-2012.04";"47-4051.00";0,191489361702128;18;94
"27-2012.04";"47-4061.00";"27-2012.04";"47-4061.00";0,148936170212766;14;94
"27-2012.04";"47-4071.00";"27-2012.04";"47-4071.00";0,138297872340426;13;94
"27-2012.04";"47-5023.00";"27-2012.04";"47-5023.00";0,074468085106383;7;94
"27-2012.04";"47-5041.00";"27-2012.04";"47-5041.00";0,117021276595745;11;94
"27-2012.04";"47-5043.00";"27-2012.04";"47-5043.00";0,138297872340426;13;94
"27-2012.04";"47-5081.00";"27-2012.04";"47-5081.00";0,138297872340426;13;94
"27-2012.04";"49-2011.00";"27-2012.04";"49-2011.00";0,414893617021277;39;94
"27-2012.04";"49-2022.00";"27-2012.04";"49-2022.00";0,191489361702128;18;94
"27-2012.04";"49-2091.00";"27-2012.04";"49-2091.00";0,159574468085106;15;94
"27-2012.04";"49-2092.00";"27-2012.04";"49-2092.00";0,148936170212766;14;94
"27-2012.04";"49-2093.00";"27-2012.04";"49-2093.00";0,223404255319149;21;94
"27-2012.04";"49-2095.00";"27-2012.04";"49-2095.00";0,180851063829787;17;94
"27-2012.04";"49-2096.00";"27-2012.04";"49-2096.00";0,212765957446809;20;94
"27-2012.04";"49-2098.00";"27-2012.04";"49-2098.00";0,202127659574468;19;94
"27-2012.04";"49-3021.00";"27-2012.04";"49-3021.00";0,202127659574468;19;94
"27-2012.04";"49-3041.00";"27-2012.04";"49-3041.00";0,0957446808510638;9;94
"27-2012.04";"49-3042.00";"27-2012.04";"49-3042.00";0,106382978723404;10;94
"27-2012.04";"49-3043.00";"27-2012.04";"49-3043.00";0,0531914893617021;5;94
"27-2012.04";"49-3051.00";"27-2012.04";"49-3051.00";0,159574468085106;15;94
"27-2012.04";"49-3053.00";"27-2012.04";"49-3053.00";0,138297872340426;13;94
"27-2012.04";"49-3091.00";"27-2012.04";"49-3091.00";0,287234042553192;27;94
"27-2012.04";"49-3092.00";"27-2012.04";"49-3092.00";0,148936170212766;14;94
"27-2012.04";"49-9011.00";"27-2012.04";"49-9011.00";0,170212765957447;16;94
"27-2012.04";"49-9012.00";"27-2012.04";"49-9012.00";0,0638297872340425;6;94
"27-2012.04";"49-9031.00";"27-2012.04";"49-9031.00";0,25531914893617;24;94
"27-2012.04";"49-9052.00";"27-2012.04";"49-9052.00";0,159574468085106;15;94
"27-2012.04";"49-9061.00";"27-2012.04";"49-9061.00";0,436170212765957;41;94
"27-2012.04";"49-9063.00";"27-2012.04";"49-9063.00";0,393617021276596;37;94
"27-2012.04";"49-9064.00";"27-2012.04";"49-9064.00";0,361702127659574;34;94
"27-2012.04";"49-9091.00";"27-2012.04";"49-9091.00";0,308510638297872;29;94
"27-2012.04";"49-9092.00";"27-2012.04";"49-9092.00";0,127659574468085;12;94
"27-2012.04";"49-9094.00";"27-2012.04";"49-9094.00";0,287234042553192;27;94
"27-2012.04";"51-2011.00";"27-2012.04";"51-2011.00";0,170212765957447;16;94
"27-2012.04";"51-2021.00";"27-2012.04";"51-2021.00";0,319148936170213;30;94
"27-2012.04";"51-2023.00";"27-2012.04";"51-2023.00";0,202127659574468;19;94
"27-2012.04";"51-3011.00";"27-2012.04";"51-3011.00";0,457446808510638;43;94
"27-2012.04";"51-3021.00";"27-2012.04";"51-3021.00";0,372340425531915;35;94
"27-2012.04";"51-3022.00";"27-2012.04";"51-3022.00";0,287234042553192;27;94
"27-2012.04";"51-3023.00";"27-2012.04";"51-3023.00";0,287234042553192;27;94
"27-2012.04";"51-3091.00";"27-2012.04";"51-3091.00";0,223404255319149;21;94
"27-2012.04";"51-4021.00";"27-2012.04";"51-4021.00";0,159574468085106;15;94
"27-2012.04";"51-4022.00";"27-2012.04";"51-4022.00";0,106382978723404;10;94
"27-2012.04";"51-4023.00";"27-2012.04";"51-4023.00";0,148936170212766;14;94
"27-2012.04";"51-4031.00";"27-2012.04";"51-4031.00";0,148936170212766;14;94
"27-2012.04";"51-4033.00";"27-2012.04";"51-4033.00";0,138297872340426;13;94
"27-2012.04";"51-4051.00";"27-2012.04";"51-4051.00";0,170212765957447;16;94
"27-2012.04";"51-4061.00";"27-2012.04";"51-4061.00";0,265957446808511;25;94
"27-2012.04";"51-4062.00";"27-2012.04";"51-4062.00";0,287234042553192;27;94
"27-2012.04";"51-4072.00";"27-2012.04";"51-4072.00";0,159574468085106;15;94
